"gcf","type","n","weight","facet","db","distance"
"gcf_10395","NRPS",1,1,"BGC class","MIBiG",0.65926360626676
"gcf_10396","Terpenes",1,1,"BGC class","RefSeq",0.0183486238532113
"gcf_10396","Terpenes",1,1,"BGC class","MIBiG",0.715862806105698
"gcf_10397","Terpenes",1,1,"BGC class","RefSeq",0.327621369126135
"gcf_10397","Terpenes",1,1,"BGC class","MIBiG",0.404233039179799
"gcf_1040","Other",1,1,"BGC class","RefSeq",0.3295755810101
"gcf_1040","Other",1,1,"BGC class","MIBiG",0.71547360014912
"gcf_10400","Terpenes",1,1,"BGC class","RefSeq",0.320525436283069
"gcf_10400","Terpenes",1,1,"BGC class","MIBiG",0.360541727247904
"gcf_10402","Other",1,1,"BGC class","RefSeq",0
"gcf_10402","Other",1,1,"BGC class","MIBiG",0.666786786790687
"gcf_10403","RiPPs",1,1,"BGC class","RefSeq",0
"gcf_10403","RiPPs",1,1,"BGC class","MIBiG",0.75632148786987
"gcf_10404","Terpenes",1,1,"BGC class","RefSeq",0.181017883396058
"gcf_10404","Terpenes",1,1,"BGC class","MIBiG",0.538489403252311
"gcf_10405","RiPPs",1,1,"BGC class","RefSeq",0.372426250591011
"gcf_10405","RiPPs",1,1,"BGC class","MIBiG",0.368312326190596
"gcf_10406","Terpenes",1,1,"BGC class","RefSeq",0.260698385251587
"gcf_10406","Terpenes",1,1,"BGC class","MIBiG",0.453983605914995
"gcf_10409","NRPS",1,1,"BGC class","RefSeq",0.550755633393535
"gcf_10409","NRPS",1,1,"BGC class","MIBiG",0.703810450565158
"gcf_10414","RiPPs",1,1,"BGC class","RefSeq",0.175042088615695
"gcf_10414","RiPPs",1,1,"BGC class","MIBiG",0.560437776512825
"gcf_10416","Terpenes",1,1,"BGC class","RefSeq",0.160280877240368
"gcf_10416","Terpenes",1,1,"BGC class","MIBiG",0.69464759172377
"gcf_10417","Other",1,1,"BGC class","RefSeq",0.455805255559434
"gcf_10417","Other",1,1,"BGC class","MIBiG",0.695559573321369
"gcf_10418","NRPS",2,0.5,"BGC class","RefSeq",0.0100864484238488
"gcf_10418","NRPS",2,0.5,"BGC class","MIBiG",0.368128639265005
"gcf_10418","T1PKS",2,0.5,"BGC class","RefSeq",0.0100864484238488
"gcf_10418","T1PKS",2,0.5,"BGC class","MIBiG",0.368128639265005
"gcf_1042","RiPPs",1,1,"BGC class","RefSeq",0.245895398176133
"gcf_1042","RiPPs",1,1,"BGC class","MIBiG",0.731073562899761
"gcf_10422","Other",1,1,"BGC class","RefSeq",0.454501743998706
"gcf_10422","Other",1,1,"BGC class","MIBiG",0.683021098088789
"gcf_10426","NRPS",1,1,"BGC class","RefSeq",0.195266272189349
"gcf_10426","NRPS",1,1,"BGC class","MIBiG",0.268993055536856
"gcf_1043","RiPPs",1,1,"BGC class","RefSeq",0.189069241148066
"gcf_1043","RiPPs",1,1,"BGC class","MIBiG",0.693282669493011
"gcf_10432","RiPPs",1,1,"BGC class","RefSeq",0
"gcf_10432","RiPPs",1,1,"BGC class","MIBiG",0.69489197144141
"gcf_10436","Other",1,1,"BGC class","RefSeq",0.525376088736717
"gcf_10436","Other",1,1,"BGC class","MIBiG",0.656990890450127
"gcf_10438","Terpenes",1,1,"BGC class","RefSeq",0.259202802512808
"gcf_10438","Terpenes",1,1,"BGC class","MIBiG",0.361985541115739
"gcf_1044","T2/3PKS",2,1,"BGC class","RefSeq",0.249734247776704
"gcf_1044","T2/3PKS",2,1,"BGC class","MIBiG",0.319518563099288
"gcf_10440","Other",1,1,"BGC class","RefSeq",0.211493472968603
"gcf_10440","Other",1,1,"BGC class","MIBiG",0.611229602548624
"gcf_10441","T1PKS",1,1,"BGC class","RefSeq",0
"gcf_10441","T1PKS",1,1,"BGC class","MIBiG",0.326387808478515
"gcf_10444","NRPS",1,1,"BGC class","RefSeq",0.0124635980898022
"gcf_10444","NRPS",1,1,"BGC class","MIBiG",0.279710829345809
"gcf_10446","NRPS",1,1,"BGC class","RefSeq",0.247764423079146
"gcf_10446","NRPS",1,1,"BGC class","MIBiG",0.516715970967986
"gcf_10448","RiPPs",1,1,"BGC class","RefSeq",0.371750978630577
"gcf_10448","RiPPs",1,1,"BGC class","MIBiG",0.605519534832998
"gcf_1045","T2/3PKS",1,1,"BGC class","RefSeq",0.173591423826162
"gcf_1045","T2/3PKS",1,1,"BGC class","MIBiG",0.461505581017575
"gcf_10450","RiPPs",1,1,"BGC class","RefSeq",2.22044604925031e-16
"gcf_10450","RiPPs",1,1,"BGC class","MIBiG",0.200543662991775
"gcf_10454","Other",1,1,"BGC class","RefSeq",0.396816953790939
"gcf_10454","Other",1,1,"BGC class","MIBiG",0.781202512753158
"gcf_10457","NRPS",1,1,"BGC class","RefSeq",0
"gcf_10457","NRPS",1,1,"BGC class","MIBiG",0.386932680171063
"gcf_10458","NRPS",1,0.5,"BGC class","RefSeq",0
"gcf_10458","NRPS",1,0.5,"BGC class","MIBiG",0.246336810229143
"gcf_10458","T1PKS",1,0.5,"BGC class","RefSeq",0
"gcf_10458","T1PKS",1,0.5,"BGC class","MIBiG",0.246336810229143
"gcf_10460","RiPPs",1,1,"BGC class","RefSeq",0.321583430224767
"gcf_10460","RiPPs",1,1,"BGC class","MIBiG",0.514637328302925
"gcf_10462","NRPS",1,1,"BGC class","RefSeq",0.0285714285714285
"gcf_10462","NRPS",1,1,"BGC class","MIBiG",0.403267783348156
"gcf_10466","NRPS",1,1,"BGC class","RefSeq",0.227922419094181
"gcf_10466","NRPS",1,1,"BGC class","MIBiG",0.487281800635486
"gcf_1047","NRPS",2,0.5,"BGC class","RefSeq",1.66533453693774e-16
"gcf_1047","NRPS",2,0.5,"BGC class","MIBiG",0.121651078302879
"gcf_1047","T1PKS",2,0.5,"BGC class","RefSeq",1.66533453693774e-16
"gcf_1047","T1PKS",2,0.5,"BGC class","MIBiG",0.121651078302879
"gcf_10476","Terpenes",6,1,"BGC class","RefSeq",0.194534929478355
"gcf_10476","Terpenes",6,1,"BGC class","MIBiG",0.62899949822397
"gcf_1048","Terpenes",1,1,"BGC class","RefSeq",0.230188147491569
"gcf_1048","Terpenes",1,1,"BGC class","MIBiG",0.440938214391106
"gcf_10481","Terpenes",1,1,"BGC class","RefSeq",0.480816716321411
"gcf_10481","Terpenes",1,1,"BGC class","MIBiG",0.706577201336518
"gcf_10486","Other",1,1,"BGC class","RefSeq",0.47175473291192
"gcf_10486","Other",1,1,"BGC class","MIBiG",0.721424520415194
"gcf_10488","Other",1,1,"BGC class","RefSeq",0.430014224280261
"gcf_10488","Other",1,1,"BGC class","MIBiG",0.732448149518103
"gcf_1049","Other",11,1,"BGC class","RefSeq",0.507570991721551
"gcf_1049","Other",11,1,"BGC class","MIBiG",0.653261271730773
"gcf_10496","Terpenes",1,1,"BGC class","RefSeq",0.428643946288311
"gcf_10496","Terpenes",1,1,"BGC class","MIBiG",0.646446609406726
"gcf_105","Other",1,1,"BGC class","RefSeq",0.138159812403971
"gcf_105","Other",1,1,"BGC class","MIBiG",0.175967702783249
"gcf_1050","Terpenes",4,1,"BGC class","RefSeq",0.130825139425545
"gcf_1050","Terpenes",4,1,"BGC class","MIBiG",0.735082121947099
"gcf_10502","RiPPs",2,1,"BGC class","RefSeq",0.480171013843084
"gcf_10502","RiPPs",2,1,"BGC class","MIBiG",0.718433111414068
"gcf_10505","T2/3PKS",1,1,"BGC class","RefSeq",0.430080796119479
"gcf_10505","T2/3PKS",1,1,"BGC class","MIBiG",0.784817859341123
"gcf_1051","Terpenes",1,1,"BGC class","RefSeq",0.0809868456338528
"gcf_1051","Terpenes",1,1,"BGC class","MIBiG",0.72797388423927
"gcf_10510","NRPS",1,1,"BGC class","RefSeq",0.232268966570033
"gcf_10510","NRPS",1,1,"BGC class","MIBiG",0.505940804974772
"gcf_10513","Other",1,1,"BGC class","RefSeq",0
"gcf_10513","Other",1,1,"BGC class","MIBiG",0.675940538043215
"gcf_10519","Other",1,1,"BGC class","RefSeq",0.484270914235114
"gcf_10519","Other",1,1,"BGC class","MIBiG",0.616568730256043
"gcf_1052","Terpenes",1,1,"BGC class","RefSeq",0.428844556240069
"gcf_1052","Terpenes",1,1,"BGC class","MIBiG",0.711690677023889
"gcf_10523","NRPS",1,1,"BGC class","RefSeq",0.311054816211349
"gcf_10523","NRPS",1,1,"BGC class","MIBiG",0.428079323051195
"gcf_10524","NRPS",1,1,"BGC class","RefSeq",0.450713673212036
"gcf_10524","NRPS",1,1,"BGC class","MIBiG",0.607440012908797
"gcf_10526","RiPPs",1,1,"BGC class","RefSeq",0.314005659429965
"gcf_10526","RiPPs",1,1,"BGC class","MIBiG",0.738372023932909
"gcf_10529","RiPPs",1,1,"BGC class","RefSeq",0.321767001687473
"gcf_10529","RiPPs",1,1,"BGC class","MIBiG",0.659497387696501
"gcf_1053","Other",1,1,"BGC class","RefSeq",0.552446969675765
"gcf_1053","Other",1,1,"BGC class","MIBiG",0.645105061111998
"gcf_10530","NRPS",1,1,"BGC class","RefSeq",0.308945140975177
"gcf_10530","NRPS",1,1,"BGC class","MIBiG",0.497504687177217
"gcf_10533","Other",1,1,"BGC class","RefSeq",0.473865865932967
"gcf_10533","Other",1,1,"BGC class","MIBiG",0.757445796264721
"gcf_10535","RiPPs",1,1,"BGC class","RefSeq",0.318080952783601
"gcf_10535","RiPPs",1,1,"BGC class","MIBiG",0.428167197842596
"gcf_10536","Other",1,1,"BGC class","RefSeq",0
"gcf_10536","Other",1,1,"BGC class","MIBiG",0.63351863649428
"gcf_10537","T2/3PKS",1,1,"BGC class","RefSeq",0.130290932614485
"gcf_10537","T2/3PKS",1,1,"BGC class","MIBiG",0.2819463648042
"gcf_10538","Terpenes",4,1,"BGC class","RefSeq",0.191348750044806
"gcf_10538","Terpenes",4,1,"BGC class","MIBiG",0.532751903642042
"gcf_1054","Terpenes",6,1,"BGC class","RefSeq",0.346597137866785
"gcf_1054","Terpenes",6,1,"BGC class","MIBiG",0.459622222662373
"gcf_10541","Terpenes",1,1,"BGC class","RefSeq",0.460139631773312
"gcf_10541","Terpenes",1,1,"BGC class","MIBiG",0.684569578012484
"gcf_10546","Other",1,1,"BGC class","RefSeq",0.460812397731317
"gcf_10546","Other",1,1,"BGC class","MIBiG",0.726693754270946
"gcf_10547","NRPS",1,1,"BGC class","RefSeq",0.341757371236989
"gcf_10547","NRPS",1,1,"BGC class","MIBiG",0.57948286646882
"gcf_10549","Other",1,1,"BGC class","RefSeq",0
"gcf_10549","Other",1,1,"BGC class","MIBiG",0.663201401908668
"gcf_1055","Other",1,1,"BGC class","RefSeq",0.432568629427628
"gcf_1055","Other",1,1,"BGC class","MIBiG",0.726364772692253
"gcf_10550","Terpenes",1,1,"BGC class","RefSeq",0.446100947774409
"gcf_10550","Terpenes",1,1,"BGC class","MIBiG",0.614409087365692
"gcf_10553","Other",1,1,"BGC class","RefSeq",0.251957286490559
"gcf_10553","Other",1,1,"BGC class","MIBiG",0.658844116190666
"gcf_10557","T2/3PKS",1,1,"BGC class","RefSeq",0.448573678283749
"gcf_10557","T2/3PKS",1,1,"BGC class","MIBiG",0.530955084419328
"gcf_10562","Other",1,1,"BGC class","RefSeq",0
"gcf_10562","Other",1,1,"BGC class","MIBiG",0.659891488074282
"gcf_10568","Other",1,1,"BGC class","RefSeq",0
"gcf_10568","Other",1,1,"BGC class","MIBiG",0.266312451794843
"gcf_1058","Other",4,1,"BGC class","RefSeq",0.160624589164633
"gcf_1058","Other",4,1,"BGC class","MIBiG",0.614486812694823
"gcf_10586","Terpenes",1,1,"BGC class","RefSeq",0.333167927880679
"gcf_10586","Terpenes",1,1,"BGC class","MIBiG",0.786104515184294
"gcf_10589","RiPPs",1,1,"BGC class","RefSeq",0
"gcf_10589","RiPPs",1,1,"BGC class","MIBiG",0.663064547885871
"gcf_10590","Other",1,1,"BGC class","RefSeq",0.226979317476074
"gcf_10590","Other",1,1,"BGC class","MIBiG",0.66870542177546
"gcf_10591","RiPPs",1,1,"BGC class","RefSeq",0.35949714876589
"gcf_10591","RiPPs",1,1,"BGC class","MIBiG",0.740192378864668
"gcf_10593","Other",3,1,"BGC class","RefSeq",0.22806741589112
"gcf_10593","Other",3,1,"BGC class","MIBiG",0.241188552664853
"gcf_10595","NRPS",1,1,"BGC class","RefSeq",0
"gcf_10595","NRPS",1,1,"BGC class","MIBiG",0.256905600841822
"gcf_10596","Other",1,1,"BGC class","RefSeq",0.236994219653179
"gcf_10596","Other",1,1,"BGC class","MIBiG",0.708050067291326
"gcf_10598","Terpenes",4,1,"BGC class","RefSeq",1.38777878078145e-16
"gcf_10598","Terpenes",4,1,"BGC class","MIBiG",0.435464222589277
"gcf_1060","RiPPs",1,1,"BGC class","RefSeq",0.266805343198749
"gcf_1060","RiPPs",1,1,"BGC class","MIBiG",0.789455457612874
"gcf_10600","Other",1,1,"BGC class","RefSeq",0.590102806641602
"gcf_10600","Other",1,1,"BGC class","MIBiG",0.719047043513706
"gcf_10602","NRPS",1,1,"BGC class","RefSeq",0
"gcf_10602","NRPS",1,1,"BGC class","MIBiG",0.284614998106209
"gcf_10604","RiPPs",1,1,"BGC class","RefSeq",0.0388918824818294
"gcf_10604","RiPPs",1,1,"BGC class","MIBiG",0.661759287398727
"gcf_1061","Other",3,1,"BGC class","RefSeq",0.395705748475331
"gcf_1061","Other",3,1,"BGC class","MIBiG",0.767579134028973
"gcf_10610","Other",1,1,"BGC class","RefSeq",0.311367600167986
"gcf_10610","Other",1,1,"BGC class","MIBiG",0.653881708221925
"gcf_10612","Other",3,1,"BGC class","RefSeq",0.192668506340796
"gcf_10612","Other",3,1,"BGC class","MIBiG",0.770184707065204
"gcf_10616","NRPS",1,1,"BGC class","RefSeq",0
"gcf_10616","NRPS",1,1,"BGC class","MIBiG",0.360855155003302
"gcf_10618","Terpenes",1,1,"BGC class","RefSeq",0.0762195121951215
"gcf_10618","Terpenes",1,1,"BGC class","MIBiG",0.472559318002641
"gcf_10620","NRPS",1,1,"BGC class","RefSeq",1.11022302462516e-16
"gcf_10620","NRPS",1,1,"BGC class","MIBiG",0.689276064558343
"gcf_10621","Other",1,1,"BGC class","RefSeq",0.265313650834191
"gcf_10621","Other",1,1,"BGC class","MIBiG",0.477061111512483
"gcf_10622","Other",2,1,"BGC class","RefSeq",1.11022302462516e-16
"gcf_10622","Other",2,1,"BGC class","MIBiG",0.42509434480853
"gcf_10624","Terpenes",1,1,"BGC class","RefSeq",0.278360331160651
"gcf_10624","Terpenes",1,1,"BGC class","MIBiG",0.31594393481491
"gcf_10626","Other",2,1,"BGC class","RefSeq",0.0280954099957787
"gcf_10626","Other",2,1,"BGC class","MIBiG",0.274467660223985
"gcf_10628","NRPS",1,1,"BGC class","RefSeq",0.376266666644037
"gcf_10628","NRPS",1,1,"BGC class","MIBiG",0.567921743338787
"gcf_10630","Terpenes",1,1,"BGC class","RefSeq",0.144369266159643
"gcf_10630","Terpenes",1,1,"BGC class","MIBiG",0.630870642198245
"gcf_10632","Other",1,1,"BGC class","RefSeq",0.476909574686453
"gcf_10632","Other",1,1,"BGC class","MIBiG",0.803082734991029
"gcf_10633","NRPS",1,1,"BGC class","RefSeq",0.408970976253298
"gcf_10633","NRPS",1,1,"BGC class","MIBiG",0.53897403764172
"gcf_10638","Terpenes",1,1,"BGC class","RefSeq",0.336511197302963
"gcf_10638","Terpenes",1,1,"BGC class","MIBiG",0.601985123916004
"gcf_1064","RiPPs",3,1,"BGC class","RefSeq",0
"gcf_1064","RiPPs",3,1,"BGC class","MIBiG",0.765780065433006
"gcf_10640","NRPS",1,0.5,"BGC class","RefSeq",0
"gcf_10640","NRPS",1,0.5,"BGC class","MIBiG",0.398978172083139
"gcf_10640","Other",1,0.5,"BGC class","RefSeq",0
"gcf_10640","Other",1,0.5,"BGC class","MIBiG",0.398978172083139
"gcf_10648","T1PKS",1,1,"BGC class","RefSeq",0.149627482156098
"gcf_10648","T1PKS",1,1,"BGC class","MIBiG",0.267608499186244
"gcf_10649","Terpenes",1,1,"BGC class","RefSeq",0.0329158265377562
"gcf_10649","Terpenes",1,1,"BGC class","MIBiG",0.33253253224384
"gcf_1065","NRPS",2,1,"BGC class","RefSeq",1.66533453693774e-16
"gcf_1065","NRPS",2,1,"BGC class","MIBiG",0.336404859634389
"gcf_10651","RiPPs",1,1,"BGC class","RefSeq",0.406593406593407
"gcf_10651","RiPPs",1,1,"BGC class","MIBiG",0.790935006450816
"gcf_10652","Other",1,1,"BGC class","RefSeq",0.334936997883835
"gcf_10652","Other",1,1,"BGC class","MIBiG",0.664251176134193
"gcf_10657","Other",1,1,"BGC class","RefSeq",0.517822966363387
"gcf_10657","Other",1,1,"BGC class","MIBiG",0.763283961763
"gcf_10659","Other",1,1,"BGC class","RefSeq",0.603045201341402
"gcf_10659","Other",1,1,"BGC class","MIBiG",0.781480197329551
"gcf_10661","Other",1,1,"BGC class","RefSeq",0.550588342037494
"gcf_10661","Other",1,1,"BGC class","MIBiG",0.713737493214195
"gcf_10664","Terpenes",1,1,"BGC class","RefSeq",0.333474607751949
"gcf_10664","Terpenes",1,1,"BGC class","MIBiG",0.390857588541517
"gcf_10666","NRPS",1,1,"BGC class","RefSeq",0.391801930861049
"gcf_10666","NRPS",1,1,"BGC class","MIBiG",0.610224137209234
"gcf_1067","RiPPs",1,1,"BGC class","RefSeq",0
"gcf_1067","RiPPs",1,1,"BGC class","MIBiG",0.0434782608695652
"gcf_10674","NRPS",1,1,"BGC class","RefSeq",0.248265893638804
"gcf_10674","NRPS",1,1,"BGC class","MIBiG",0.323112496991322
"gcf_10676","Terpenes",2,1,"BGC class","RefSeq",0.165261124167751
"gcf_10676","Terpenes",2,1,"BGC class","MIBiG",0.708279916983974
"gcf_10677","Terpenes",1,1,"BGC class","RefSeq",0.429866609175245
"gcf_10677","Terpenes",1,1,"BGC class","MIBiG",0.737311728078454
"gcf_10680","RiPPs",1,1,"BGC class","RefSeq",0
"gcf_10680","RiPPs",1,1,"BGC class","MIBiG",0.644191866353099
"gcf_10681","Other",1,1,"BGC class","RefSeq",0.358605436333165
"gcf_10681","Other",1,1,"BGC class","MIBiG",0.75171823341929
"gcf_10682","NRPS",1,0.5,"BGC class","RefSeq",0.0203844212796618
"gcf_10682","NRPS",1,0.5,"BGC class","MIBiG",0.501078742691548
"gcf_10682","Other",1,0.5,"BGC class","RefSeq",0.0203844212796618
"gcf_10682","Other",1,0.5,"BGC class","MIBiG",0.501078742691548
"gcf_10685","Terpenes",1,1,"BGC class","RefSeq",0.30676668646797
"gcf_10685","Terpenes",1,1,"BGC class","MIBiG",0.48623766726241
"gcf_10690","T1PKS",1,1,"BGC class","RefSeq",0
"gcf_10690","T1PKS",1,1,"BGC class","MIBiG",0.2197600090539
"gcf_10694","Terpenes",1,1,"BGC class","RefSeq",0.356404097065162
"gcf_10694","Terpenes",1,1,"BGC class","MIBiG",0.561955195413663
"gcf_10695","NRPS",1,1,"BGC class","RefSeq",0.298030514755317
"gcf_10695","NRPS",1,1,"BGC class","MIBiG",0.484773774744941
"gcf_10696","RiPPs",1,1,"BGC class","RefSeq",0.252671208097664
"gcf_10696","RiPPs",1,1,"BGC class","MIBiG",0.267729864659507
"gcf_10698","Other",1,1,"BGC class","RefSeq",0.309097641163212
"gcf_10698","Other",1,1,"BGC class","MIBiG",0.761017492658058
"gcf_107","Terpenes",14,1,"BGC class","RefSeq",0.419861181015211
"gcf_107","Terpenes",14,1,"BGC class","MIBiG",0.458093993558737
"gcf_1070","T2/3PKS",2,1,"BGC class","RefSeq",0.284267811951336
"gcf_1070","T2/3PKS",2,1,"BGC class","MIBiG",0.42538529271848
"gcf_10701","Other",1,1,"BGC class","RefSeq",0.32028021177492
"gcf_10701","Other",1,1,"BGC class","MIBiG",0.716052199357132
"gcf_10702","Terpenes",1,1,"BGC class","RefSeq",0.137574593578285
"gcf_10702","Terpenes",1,1,"BGC class","MIBiG",0.275933811961783
"gcf_10703","RiPPs",1,1,"BGC class","RefSeq",0.284838040386721
"gcf_10703","RiPPs",1,1,"BGC class","MIBiG",0.773866759131692
"gcf_10705","Terpenes",1,1,"BGC class","RefSeq",0.102135723297033
"gcf_10705","Terpenes",1,1,"BGC class","MIBiG",0.76875135496856
"gcf_1071","RiPPs",2,1,"BGC class","RefSeq",0.187236008975635
"gcf_1071","RiPPs",2,1,"BGC class","MIBiG",0.546072441560878
"gcf_10712","T1PKS",1,1,"BGC class","RefSeq",0.178769504244239
"gcf_10712","T1PKS",1,1,"BGC class","MIBiG",0.217326724932884
"gcf_10714","Other",1,1,"BGC class","RefSeq",0.458383793356094
"gcf_10714","Other",1,1,"BGC class","MIBiG",0.672849409856484
"gcf_10717","Other",1,1,"BGC class","RefSeq",0
"gcf_10717","Other",1,1,"BGC class","MIBiG",0.286636699887458
"gcf_1072","T2/3PKS",2,1,"BGC class","RefSeq",0.160940310673534
"gcf_1072","T2/3PKS",2,1,"BGC class","MIBiG",0.503855805882319
"gcf_10722","Other",1,1,"BGC class","RefSeq",0.406413011152653
"gcf_10722","Other",1,1,"BGC class","MIBiG",0.714437646059279
"gcf_10724","T2/3PKS",1,1,"BGC class","RefSeq",0.217624954851545
"gcf_10724","T2/3PKS",1,1,"BGC class","MIBiG",0.394449586511025
"gcf_1073","Other",2,1,"BGC class","RefSeq",0
"gcf_1073","Other",2,1,"BGC class","MIBiG",0.758253110792386
"gcf_10736","T1PKS",1,1,"BGC class","RefSeq",0.299453495613633
"gcf_10736","T1PKS",1,1,"BGC class","MIBiG",0.498664884138641
"gcf_10737","RiPPs",1,1,"BGC class","RefSeq",0
"gcf_10737","RiPPs",1,1,"BGC class","MIBiG",0.616795693856977
"gcf_1074","Other",1,1,"BGC class","RefSeq",0
"gcf_1074","Other",1,1,"BGC class","MIBiG",0.712702797542888
"gcf_10740","T2/3PKS",1,1,"BGC class","RefSeq",0.249667845800803
"gcf_10740","T2/3PKS",1,1,"BGC class","MIBiG",0.274855428334672
"gcf_10744","NRPS",1,1,"BGC class","RefSeq",0
"gcf_10744","NRPS",1,1,"BGC class","MIBiG",0.649655568628172
"gcf_10748","Terpenes",1,1,"BGC class","RefSeq",0
"gcf_10748","Terpenes",1,1,"BGC class","MIBiG",0.463417947673235
"gcf_1075","Terpenes",3,1,"BGC class","RefSeq",0.232644624667273
"gcf_1075","Terpenes",3,1,"BGC class","MIBiG",0.38008724051814
"gcf_10750","Other",1,1,"BGC class","RefSeq",0.365020305441554
"gcf_10750","Other",1,1,"BGC class","MIBiG",0.68434243450052
"gcf_10754","T2/3PKS",1,1,"BGC class","RefSeq",0.286732536194162
"gcf_10754","T2/3PKS",1,1,"BGC class","MIBiG",0.313279421863436
"gcf_10755","T2/3PKS",1,1,"BGC class","RefSeq",0.0325123436979053
"gcf_10755","T2/3PKS",1,1,"BGC class","MIBiG",0.459943296961731
"gcf_10756","Other",2,1,"BGC class","RefSeq",0.100594007717035
"gcf_10756","Other",2,1,"BGC class","MIBiG",0.653101355752207
"gcf_1076","Terpenes",1,1,"BGC class","RefSeq",0.284987689930938
"gcf_1076","Terpenes",1,1,"BGC class","MIBiG",0.51789369028771
"gcf_10760","Terpenes",1,1,"BGC class","RefSeq",0.397211448958193
"gcf_10760","Terpenes",1,1,"BGC class","MIBiG",0.562835003012026
"gcf_10763","RiPPs",1,1,"BGC class","RefSeq",0.248139562387368
"gcf_10763","RiPPs",1,1,"BGC class","MIBiG",0.682457351945706
"gcf_10764","Terpenes",1,1,"BGC class","RefSeq",0.489623997925356
"gcf_10764","Terpenes",1,1,"BGC class","MIBiG",0.6577139159802
"gcf_10768","Terpenes",1,1,"BGC class","RefSeq",0.455555000055833
"gcf_10768","Terpenes",1,1,"BGC class","MIBiG",0.572526666571058
"gcf_1077","Terpenes",1,1,"BGC class","RefSeq",0.125232950263701
"gcf_1077","Terpenes",1,1,"BGC class","MIBiG",0.6
"gcf_10770","NRPS",1,1,"BGC class","RefSeq",0.325017931902246
"gcf_10770","NRPS",1,1,"BGC class","MIBiG",0.633142016452425
"gcf_10772","T1PKS",1,1,"BGC class","RefSeq",0.230143598161634
"gcf_10772","T1PKS",1,1,"BGC class","MIBiG",0.282731801061063
"gcf_10773","Other",1,1,"BGC class","RefSeq",0.0684335278929242
"gcf_10773","Other",1,1,"BGC class","MIBiG",0.636740253777505
"gcf_1078","Other",1,1,"BGC class","RefSeq",2.22044604925031e-16
"gcf_1078","Other",1,1,"BGC class","MIBiG",0.625
