cell,UMAP_1,UMAP_2,celltype,group
c560,3.4155,-5.9106,Fibroblasts,HF
c561,3.8598,-4.4554,Fibroblasts,Control
c562,1.5471,-5.1362,Fibroblasts,Control
c563,4.6406,-4.0058,Fibroblasts,Control
c564,3.004,-4.9067,Fibroblasts,HF
c565,4.1128,-1.9477,Fibroblasts,Control
c566,1.9307,-3.2022,Fibroblasts,Control
c567,5.8299,-4.0754,Fibroblasts,Control
c568,1.5377,-4.8175,Fibroblasts,HF
c569,4.4692,-2.5892,Fibroblasts,Control
c570,4.6644,-3.9585,Fibroblasts,Control
c571,2.9659,-3.1841,Fibroblasts,Control
c572,1.0332,-2.7494,Fibroblasts,HF
c573,2.0493,-6.6492,Fibroblasts,Control
c574,1.1754,-4.9698,Fibroblasts,Control
c575,7.2209,-2.9165,Fibroblasts,Control
c576,-0.523,-6.6922,Fibroblasts,HF
c577,2.3295,-3.0191,Fibroblasts,Control
c578,0.6097,-4.4146,Fibroblasts,Control
c579,2.1923,-2.417,Fibroblasts,Control
c580,3.8455,-3.5267,Fibroblasts,HF
c581,2.0072,-2.4195,Fibroblasts,Control
c582,0.6691,-4.4228,Fibroblasts,Control
c583,4.4994,-3.8586,Fibroblasts,Control
c584,0.1675,-5.8444,Fibroblasts,HF
c585,0.4205,0.152,Fibroblasts,Control
c586,5.1244,-2.0848,Fibroblasts,Control
c587,0.8869,-2.2052,Fibroblasts,Control
c588,2.4713,-9.3731,Fibroblasts,HF
c589,-0.3945,-2.5882,Fibroblasts,Control
c590,0.7556,-4.5363,Fibroblasts,Control
c591,3.0594,-5.2685,Fibroblasts,Control
c592,5.8591,-6.9503,Fibroblasts,HF
c593,8.0949,-3.53,Fibroblasts,Control
c594,3.1774,-4.8496,Fibroblasts,Control
c595,0.5298,-5.295,Fibroblasts,Control
c596,1.0157,-3.8631,Fibroblasts,HF
c597,7.1348,-3.6377,Fibroblasts,Control
c598,3.6456,-6.5885,Fibroblasts,Control
c599,3.6636,-5.6814,Fibroblasts,Control
c600,3.3653,-4.002,Fibroblasts,HF
c601,2.6537,-3.4713,Fibroblasts,Control
c602,0.3615,-4.8085,Fibroblasts,Control
c603,1.4925,-2.4666,Fibroblasts,Control
c604,0.9878,-2.4888,Fibroblasts,HF
c605,-1.5454,-4.8994,Fibroblasts,Control
c606,-1.9756,-4.9401,Fibroblasts,Control
c607,2.0283,-3.8674,Fibroblasts,Control
c608,3.3369,-5.4993,Fibroblasts,HF
c609,2.7212,-3.3768,Fibroblasts,Control
c610,4.0027,-1.3471,Fibroblasts,Control
c611,2.7421,-5.9892,Fibroblasts,Control
c612,3.4936,-3.0225,Fibroblasts,HF
c613,1.0218,-4.4725,Fibroblasts,Control
c614,2.7024,-5.5853,Fibroblasts,Control
c615,5.0742,-5.1443,Fibroblasts,Control
c616,1.0474,-5.7921,Fibroblasts,HF
c617,4.0041,-5.4614,Fibroblasts,Control
c618,3.8386,-3.0605,Fibroblasts,Control
c619,-2.1648,-3.4364,Fibroblasts,Control
c620,2.0749,-2.007,Fibroblasts,HF
c621,-2.6738,-4.9596,Fibroblasts,Control
c622,-0.6127,-3.9091,Fibroblasts,Control
c623,5.1868,-7.5325,Fibroblasts,Control
c624,5.8792,-6.8787,Fibroblasts,HF
c625,1.6773,-5.0558,Fibroblasts,Control
c626,0.1061,-4.1507,Fibroblasts,Control
c627,3.2207,-6.0249,Fibroblasts,Control
c628,1.6194,-4.2394,Fibroblasts,HF
c629,1.7735,-5.3036,Fibroblasts,Control
c630,-0.6754,-4.2724,Fibroblasts,Control
c631,6.5596,-2.9384,Fibroblasts,Control
c632,6.3756,-6.1334,Fibroblasts,HF
c633,1.8849,-6.7213,Fibroblasts,Control
c634,3.8033,-2.6665,Fibroblasts,Control
c635,-0.7977,-3.6334,Fibroblasts,Control
c636,-0.1925,-4.8939,Fibroblasts,HF
c637,-0.344,-2.4254,Fibroblasts,Control
c638,-0.3373,-3.2416,Fibroblasts,Control
c639,-0.0453,-5.9446,Fibroblasts,Control
c640,1.6897,-5.3413,Fibroblasts,HF
c641,6.8524,-2.0134,Fibroblasts,Control
c642,2.1874,-3.0597,Fibroblasts,Control
c643,1.62,-5.5371,Fibroblasts,Control
c644,3.2824,-4.855,Fibroblasts,HF
c645,-0.2301,-5.778,Fibroblasts,Control
c646,0.0463,-2.0363,Fibroblasts,Control
c647,2.4207,-4.7998,Fibroblasts,Control
c648,0.1101,-5.8063,Fibroblasts,HF
c649,2.3122,-3.8908,Fibroblasts,Control
c650,3.3956,-6.491,Fibroblasts,Control
c651,1.9193,-5.347,Fibroblasts,Control
c652,2.505,-5.3796,Fibroblasts,HF
c653,0.7141,-4.7656,Fibroblasts,Control
c654,0.777,-3.8437,Fibroblasts,Control
c655,0.5612,-2.8231,Fibroblasts,Control
c656,3.5085,-1.4612,Fibroblasts,HF
c657,1.8814,-4.4073,Fibroblasts,Control
c658,5.061,-2.1342,Fibroblasts,Control
c659,5.3842,-7.1852,Fibroblasts,Control
c660,3.2159,-7.7338,Fibroblasts,HF
c661,3.5834,-4.9664,Fibroblasts,Control
c662,-0.3205,-1.1277,Fibroblasts,Control
c663,3.6911,-3.4687,Fibroblasts,Control
c664,4.2104,-2.388,Fibroblasts,HF
c665,2.7767,-5.3463,Fibroblasts,Control
c666,3.3249,-3.4534,Fibroblasts,Control
c667,0.204,-3.487,Fibroblasts,Control
c668,2.7523,-2.9854,Fibroblasts,HF
c669,1.9898,-2.4649,Fibroblasts,Control
c670,1.0111,-4.1334,Fibroblasts,Control
c671,1.7005,-2.8052,Fibroblasts,Control
c672,1.1931,-4.3016,Fibroblasts,HF
c673,1.7091,-3.7593,Fibroblasts,Control
c674,3.3217,-4.3987,Fibroblasts,Control
c675,2.0576,-2.4995,Fibroblasts,Control
c676,-0.4073,-4.998,Fibroblasts,HF
c677,2.8352,-4.7637,Fibroblasts,Control
c678,3.5448,-3.5216,Fibroblasts,Control
c679,0.2859,-6.6232,Fibroblasts,Control
c680,1.5251,-4.7557,Fibroblasts,HF
c681,5.2606,-7.0056,Fibroblasts,Control
c682,2.3271,-3.5379,Fibroblasts,Control
c683,2.3691,-3.2582,Fibroblasts,Control
c684,3.1899,-3.7896,Fibroblasts,HF
c685,5.2701,-4.8821,Fibroblasts,Control
c686,-1.0382,-3.8298,Fibroblasts,Control
c687,5.745,-3.7863,Fibroblasts,Control
c688,-2.7276,-4.8361,Fibroblasts,HF
c689,6.3376,-4.2212,Fibroblasts,Control
c690,5.6335,-3.7865,Fibroblasts,Control
c691,3.0427,-4.8784,Fibroblasts,Control
c692,3.125,-5.7899,Fibroblasts,HF
c693,1.5937,-1.3872,Fibroblasts,Control
c694,2.1532,-5.3498,Fibroblasts,Control
c695,1.3944,-7.5288,Fibroblasts,Control
c696,5.3841,-4.131,Fibroblasts,HF
c697,2.4156,-0.831,Fibroblasts,Control
c698,1.3403,-4.7802,Fibroblasts,Control
c699,0.8708,-4.7464,Fibroblasts,Control
c700,1.5066,-1.2379,Fibroblasts,HF
c701,5.8562,-3.4343,Fibroblasts,Control
c702,3.3894,-6.3608,Fibroblasts,Control
c703,4.7116,-2.9684,Fibroblasts,Control
c704,1.7937,-4.8645,Fibroblasts,HF
c705,-3.6768,-5.2967,Fibroblasts,Control
c706,4.8977,-2.1285,Fibroblasts,Control
c707,0.4515,-5.9236,Fibroblasts,Control
c708,-0.615,-3.2887,Fibroblasts,HF
c709,4.3086,-3.5381,Fibroblasts,Control
c710,3.0541,-4.2182,Fibroblasts,Control
c711,0.1091,-4.6642,Fibroblasts,Control
c712,2.2823,-4.5045,Fibroblasts,HF
c713,-0.3642,-4.2083,Fibroblasts,Control
c714,4.6794,-4.4289,Fibroblasts,Control
c715,6.2251,-3.8677,Fibroblasts,Control
c716,1.7491,-3.5535,Fibroblasts,HF
c717,1.3991,-5.3927,Fibroblasts,Control
c718,2.4527,-5.5525,Fibroblasts,Control
c719,5.7388,-3.5221,Fibroblasts,Control
c720,3.5403,-5.9454,Fibroblasts,HF
c721,3.3478,-7.2678,Fibroblasts,Control
c722,1.6836,-6.3229,Fibroblasts,Control
c723,3.3946,-5.7555,Fibroblasts,Control
c724,3.4472,-8.0302,Fibroblasts,HF
c725,1.8585,-2.5372,Fibroblasts,Control
c726,4.3178,-0.4922,Fibroblasts,Control
c727,7.6629,-5.6619,Fibroblasts,Control
c728,5.1271,-4.3414,Fibroblasts,HF
c729,2.5494,-2.6448,Fibroblasts,Control
c730,3.1989,-3.2392,Fibroblasts,Control
c731,3.2081,-6.598,Fibroblasts,Control
c732,2.0185,-3.6984,Fibroblasts,HF
c733,-0.4334,-2.2241,Fibroblasts,Control
c734,2.5552,-5.173,Fibroblasts,Control
c735,1.8142,-3.9662,Fibroblasts,Control
c736,2.0924,-4.4281,Fibroblasts,HF
c737,4.9111,-5.0932,Fibroblasts,Control
c738,3.3956,-6.0714,Fibroblasts,Control
c739,4.1449,-3.6828,Fibroblasts,Control
c740,3.5724,-5.7692,Fibroblasts,HF
c741,1.552,-2.896,Fibroblasts,Control
c742,-0.0248,-7.6224,Fibroblasts,Control
c743,-0.1041,-6.0682,Fibroblasts,Control
c744,1.5382,-6.4095,Fibroblasts,HF
c745,5.6691,-3.5714,Fibroblasts,Control
c746,1.9026,-3.7791,Fibroblasts,Control
c747,2.5794,-4.3058,Fibroblasts,Control
c748,3.0185,-4.4724,Fibroblasts,HF
c749,-0.6514,-7.3917,Fibroblasts,Control
c750,3.5879,-6.4778,Fibroblasts,Control
c751,4.4498,-4.6746,Fibroblasts,Control
c752,-0.7864,-6.6113,Fibroblasts,HF
c753,4.1088,-4.0477,Fibroblasts,Control
c754,3.511,-7.9737,Fibroblasts,Control
c755,0.2893,-3.0534,Fibroblasts,Control
c756,0.7498,-5.5744,Fibroblasts,HF
c757,4.4364,-4.7091,Fibroblasts,Control
c758,2.8541,-6.6127,Fibroblasts,Control
c759,0.3212,-4.8745,Fibroblasts,Control
c760,0.8381,-6.2728,Fibroblasts,HF
c761,5.3729,-2.4638,Fibroblasts,Control
c762,0.8762,-4.5179,Fibroblasts,Control
c763,-0.2067,-5.4331,Fibroblasts,Control
c764,2.3673,-1.8159,Fibroblasts,HF
c765,5.3939,-4.243,Fibroblasts,Control
c766,5.6143,-5.4436,Fibroblasts,Control
c767,4.4823,-2.9409,Fibroblasts,Control
c768,1.4145,-4.2196,Fibroblasts,HF
c769,1.643,-4.2208,Fibroblasts,Control
c770,0.5872,-7.7417,Fibroblasts,Control
c771,2.0603,-3.6038,Fibroblasts,Control
c772,5.5364,-3.2679,Fibroblasts,HF
c773,4.4886,-5.3741,Fibroblasts,Control
c774,2.3034,-5.2988,Fibroblasts,Control
c775,2.0458,-4.9111,Fibroblasts,Control
c776,1.1067,-4.5681,Fibroblasts,HF
c777,3.9697,-1.1847,Fibroblasts,Control
c778,3.6971,-7.3823,Fibroblasts,Control
c779,-2.9963,-6.2369,Fibroblasts,Control
c780,3.6278,-6.4469,Fibroblasts,HF
c781,0.7699,-5.6562,Fibroblasts,Control
c782,0.8271,-1.246,Fibroblasts,Control
c783,2.5878,-4.4453,Fibroblasts,Control
c784,2.8997,-6.1705,Fibroblasts,HF
c785,3.8271,-3.8671,Fibroblasts,Control
c786,2.274,-4.7175,Fibroblasts,Control
c787,1.4179,-6.307,Fibroblasts,Control
c788,4.9129,-5.8443,Fibroblasts,HF
c789,1.6106,-5.3351,Fibroblasts,Control
c790,6.5704,-4.7295,Fibroblasts,Control
c791,5.0114,-5.3211,Fibroblasts,Control
c792,6.3616,-1.433,Fibroblasts,HF
c793,4.7778,-1.5899,Fibroblasts,Control
c794,1.7636,-6.7776,Fibroblasts,Control
c795,5.5867,-5.0243,Fibroblasts,Control
c796,3.1877,-4.9752,Fibroblasts,HF
c797,0.1806,-6.5633,Fibroblasts,Control
c798,4.297,-3.0459,Fibroblasts,Control
c799,-0.7256,-5.1557,Fibroblasts,Control
c800,3.8626,-2.6795,Fibroblasts,HF
c801,3.0322,-3.9134,Fibroblasts,Control
c802,2.2312,-5.8567,Fibroblasts,Control
c803,3.811,-5.6454,Fibroblasts,Control
c804,3.6727,-5.8398,Fibroblasts,HF
c805,8.2343,-2.7929,Fibroblasts,Control
c806,0.7634,-5.2295,Fibroblasts,Control
c807,2.8167,-5.8506,Fibroblasts,Control
c808,0.73,-6.1508,Fibroblasts,HF
c809,0.7883,-5.8789,Fibroblasts,Control
c810,5.9355,-4.8316,Fibroblasts,Control
c811,3.4942,-6.1434,Fibroblasts,Control
c812,2.038,-3.1171,Fibroblasts,HF
c813,7.2813,-2.7205,Fibroblasts,Control
c814,-0.2068,-4.4025,Fibroblasts,Control
c815,-0.4742,-6.3866,Fibroblasts,Control
c816,1.9374,-6.8282,Fibroblasts,HF
c817,3.7089,-5.2797,Fibroblasts,Control
c818,2.9346,-4.1153,Fibroblasts,Control
c819,-0.2703,-5.4562,Fibroblasts,Control
c820,-0.6516,-4.1333,Fibroblasts,HF
c821,2.6467,-1.8114,Fibroblasts,Control
c822,1.4115,-1.1554,Fibroblasts,Control
c823,0.322,-6.0259,Fibroblasts,Control
c824,5.0339,-6.213,Fibroblasts,HF
c825,0.6297,-1.8478,Fibroblasts,Control
c826,1.7152,-2.9244,Fibroblasts,Control
c827,0.9824,-4.5049,Fibroblasts,Control
c828,0.0646,-4.5701,Fibroblasts,HF
c829,5.9381,-3.803,Fibroblasts,Control
c830,1.862,-4.4719,Fibroblasts,Control
c831,2.7244,-3.9864,Fibroblasts,Control
c832,5.6165,-3.4632,Fibroblasts,HF
c833,4.5282,-5.532,Fibroblasts,Control
c834,0.608,-4.2754,Fibroblasts,Control
c835,4.0072,-5.7529,Fibroblasts,Control
c836,4.7108,-5.6371,Fibroblasts,HF
c837,2.7526,-5.654,Fibroblasts,Control
c838,0.0696,-3.2639,Fibroblasts,Control
c839,3.3946,-2.756,Fibroblasts,Control
c840,4.7429,-3.472,Fibroblasts,HF
c841,2.8327,-6.2384,Fibroblasts,Control
c842,6.1034,-4.3193,Fibroblasts,Control
c843,4.0172,-3.3482,Fibroblasts,Control
c844,2.2116,-4.2071,Fibroblasts,HF
c845,1.8085,-3.5435,Fibroblasts,Control
c846,2.6244,-4.963,Fibroblasts,Control
c847,-1.3464,-4.8509,Fibroblasts,Control
c848,5.0858,-3.6929,Fibroblasts,HF
c849,0.4139,-1.8073,Fibroblasts,Control
c850,0.0084,-4.069,Fibroblasts,Control
c851,0.4095,-4.7142,Fibroblasts,Control
c852,0.1096,-6.1314,Fibroblasts,HF
c853,6.7867,-4.2744,Fibroblasts,Control
c854,2.0795,-3.2593,Fibroblasts,Control
c855,4.1338,-6.3598,Fibroblasts,Control
c856,1.9667,-6.174,Fibroblasts,HF
c857,3.9709,-6.5635,Fibroblasts,Control
c858,1.1677,-6.5012,Fibroblasts,Control
c859,2.2166,-4.5889,Fibroblasts,Control
c860,2.371,-5.4769,Fibroblasts,HF
c861,4.4759,-4.0342,Fibroblasts,Control
c862,5.2287,-4.6081,Fibroblasts,Control
c863,2.8519,-5.4805,Fibroblasts,Control
c864,2.188,-6.071,Fibroblasts,HF
c865,3.6936,-2.8699,Fibroblasts,Control
c866,1.0534,-5.56,Fibroblasts,Control
c867,3.3751,-3.5939,Fibroblasts,Control
c868,4.4916,-3.9873,Fibroblasts,HF
c869,3.1532,-4.0291,Fibroblasts,Control
c870,0.1859,-0.4459,Fibroblasts,Control
c871,1.0389,-7.3931,Fibroblasts,Control
c872,3.0588,-6.4653,Fibroblasts,HF
c873,3.2244,-4.819,Fibroblasts,Control
c874,4.1929,-3.8086,Fibroblasts,Control
c875,3.7594,-1.2609,Fibroblasts,Control
c876,0.8719,-6.5585,Fibroblasts,HF
c877,1.6268,-2.8078,Fibroblasts,Control
c878,6.1076,-5.7086,Fibroblasts,Control
c879,0.6371,-2.6945,Fibroblasts,Control
c880,2.3125,-5.5472,Fibroblasts,HF
c881,1.8795,-5.8539,Fibroblasts,Control
c882,3.3761,-2.8639,Fibroblasts,Control
c883,-0.8392,-5.601,Fibroblasts,Control
c884,6.3457,-4.5934,Fibroblasts,HF
c885,1.769,-2.056,Fibroblasts,Control
c886,1.5108,-7.1913,Fibroblasts,Control
c887,0.6603,-2.5783,Fibroblasts,Control
c888,2.8293,-4.9492,Fibroblasts,HF
c889,5.1538,-2.4375,Fibroblasts,Control
c890,1.185,-3.5377,Fibroblasts,Control
c891,2.7835,-4.6764,Fibroblasts,Control
c892,2.8256,-4.8405,Fibroblasts,HF
c893,1.7897,-2.0253,Fibroblasts,Control
c894,1.5725,-3.4006,Fibroblasts,Control
c895,2.4863,-2.3767,Fibroblasts,Control
c896,3.3917,-2.498,Fibroblasts,HF
c897,4.834,-4.961,Fibroblasts,Control
c898,3.818,-3.2824,Fibroblasts,Control
c899,0.7477,-5.3483,Fibroblasts,Control
c900,0.8124,-6.8771,Fibroblasts,HF
c901,0.9977,-5.8818,Fibroblasts,Control
c902,-1.9681,-2.7294,Fibroblasts,Control
c903,4.0471,-3.5285,Fibroblasts,Control
c904,4.1867,-4.2472,Fibroblasts,HF
c905,4.7697,-4.9919,Fibroblasts,Control
c906,5.3078,-5.0505,Fibroblasts,Control
c907,1.4909,-4.3662,Fibroblasts,Control
c908,6.4493,-4.7627,Fibroblasts,HF
c909,0.5825,-6.4509,Fibroblasts,Control
c910,3.4181,-3.9676,Fibroblasts,Control
c911,0.3387,-4.9319,Fibroblasts,Control
c912,4.2331,-4.778,Fibroblasts,HF
c913,3.0252,-3.7646,Fibroblasts,Control
c914,3.0951,-3.6522,Fibroblasts,Control
c915,3.5004,-4.3461,Fibroblasts,Control
c916,-0.3892,-4.5546,Fibroblasts,HF
c917,3.3738,-4.4795,Fibroblasts,Control
c918,3.2165,-4.7916,Fibroblasts,Control
c919,-3.5272,-6.8631,Fibroblasts,Control
c920,7.2218,-4.4226,Fibroblasts,HF
c921,6.0798,-4.3197,Fibroblasts,Control
c922,0.1716,-4.5094,Fibroblasts,Control
c923,3.0647,-4.8226,Fibroblasts,Control
c924,3.5533,-2.4942,Fibroblasts,HF
c925,5.0023,-1.3888,Fibroblasts,Control
c926,2.4747,-2.4242,Fibroblasts,Control
c927,2.2612,-7.3333,Fibroblasts,Control
c928,1.2272,-4.9505,Fibroblasts,HF
c929,3.3402,-3.2868,Fibroblasts,Control
c930,3.5784,-4.8636,Fibroblasts,Control
c931,1.2502,-4.5922,Fibroblasts,Control
c932,0.2365,-7.6488,Fibroblasts,HF
c933,5.1651,-1.9521,Fibroblasts,Control
c934,2.6406,-2.0058,Fibroblasts,Control
c935,2.9277,-1.7768,Fibroblasts,Control
c936,4.1857,-4.6256,Fibroblasts,HF
c937,2.0227,-6.87,Fibroblasts,Control
c938,-1.1427,-8.5873,Fibroblasts,Control
c939,4.3432,-3.7542,Fibroblasts,Control
c940,1.0116,-1.4331,Fibroblasts,HF
c941,-0.3559,-4.6489,Fibroblasts,Control
c942,2.3021,-5.1394,Fibroblasts,Control
c943,5.0882,-2.5824,Fibroblasts,Control
c944,2.3429,-3.7789,Fibroblasts,HF
c945,3.0184,-2.8283,Fibroblasts,Control
c946,5.1227,-1.5951,Fibroblasts,Control
c947,1.2793,-5.2445,Fibroblasts,Control
c948,-0.176,-5.2439,Fibroblasts,HF
c949,-0.0256,-5.0473,Fibroblasts,Control
c950,2.9925,-2.9593,Fibroblasts,Control
c951,2.7095,-7.0514,Fibroblasts,Control
c952,3.5977,-3.9194,Fibroblasts,HF
c953,1.8001,-6.3945,Fibroblasts,Control
c954,-1.9697,-6.1428,Fibroblasts,Control
c955,-2.3608,-5.8688,Fibroblasts,Control
c956,0.2937,-5.388,Fibroblasts,HF
c957,0.5796,-1.8113,Fibroblasts,Control
c958,4.4733,-3.0498,Fibroblasts,Control
c959,-0.7921,-6.0601,Fibroblasts,Control
c960,-2.2073,-4.9767,Fibroblasts,HF
c961,1.2273,-4.2006,Fibroblasts,Control
c962,0.1521,-4.085,Fibroblasts,Control
c963,-2.508,-3.8811,Fibroblasts,Control
c964,2.3592,-5.4457,Fibroblasts,HF
c965,3.8144,-6.2926,Fibroblasts,Control
c966,1.1149,-5.084,Fibroblasts,Control
c967,-0.463,-1.3405,Fibroblasts,Control
c968,7.7584,-4.1627,Fibroblasts,HF
c969,3.3343,-4.1005,Fibroblasts,Control
c970,3.3983,-4.2252,Fibroblasts,Control
c971,2.9499,-6.4886,Fibroblasts,Control
c972,4.1922,-4.442,Fibroblasts,HF
c973,0.7951,-3.8171,Fibroblasts,Control
c974,2.4052,-4.2859,Fibroblasts,Control
c975,3.569,-4.7948,Fibroblasts,Control
c976,1.3372,-6.5236,Fibroblasts,HF
c977,0.6617,-4.8945,Fibroblasts,Control
c978,1.4304,-3.2852,Fibroblasts,Control
c979,-1.3729,-5.3745,Fibroblasts,Control
c980,2.2556,-6.2047,Fibroblasts,HF
c981,6.4121,-4.0625,Fibroblasts,Control
c982,0.7891,-0.3529,Fibroblasts,Control
c983,0.7197,-4.9269,Fibroblasts,Control
c984,3.6995,-5.9221,Fibroblasts,HF
c985,0.5114,-2.3625,Fibroblasts,Control
c986,5.8622,-5.1421,Fibroblasts,Control
c987,3.9391,-3.4714,Fibroblasts,Control
c988,1.3498,-3.9879,Fibroblasts,HF
c989,3.7965,-5.0884,Fibroblasts,Control
c990,4.3285,0.1427,Fibroblasts,Control
c991,7.2075,-3.3509,Fibroblasts,Control
c992,1.9543,-5.9928,Fibroblasts,HF
c993,2.2787,-8.3306,Fibroblasts,Control
c994,2.8917,-2.2407,Fibroblasts,Control
c995,5.1191,-6.318,Fibroblasts,Control
c996,-2.6734,-4.8769,Fibroblasts,HF
c997,3.9919,-6.5951,Fibroblasts,Control
c998,1.8702,-3.3104,Fibroblasts,Control
c999,1.5563,-5.903,Fibroblasts,Control
c1000,1.5397,-2.2019,Fibroblasts,HF
c1001,0.281,-7.2207,Fibroblasts,Control
c1002,1.4074,-1.8588,Fibroblasts,Control
c1003,7.534,-5.2381,Fibroblasts,Control
c1004,3.5463,-4.7563,Fibroblasts,HF
c1005,0.6895,-3.8584,Fibroblasts,Control
c1006,5.1673,-4.54,Fibroblasts,Control
c1007,2.2379,-4.9126,Fibroblasts,Control
c1008,1.9606,-3.4426,Fibroblasts,HF
c1009,4.3235,-2.5757,Fibroblasts,Control
c1010,2.6853,-6.6182,Fibroblasts,Control
c1011,4.1722,-5.8652,Fibroblasts,Control
c1012,1.7017,-6.846,Fibroblasts,HF
c1013,3.8433,-4.8436,Fibroblasts,Control
c1014,4.9122,-4.5752,Fibroblasts,Control
c1015,4.1834,-3.0,Fibroblasts,Control
c1016,3.6697,-1.7581,Fibroblasts,HF
c1017,4.4137,-4.9659,Fibroblasts,Control
c1018,3.6593,-3.8197,Fibroblasts,Control
c1019,3.2451,-3.1635,Fibroblasts,Control
c1020,0.9538,-6.8103,Fibroblasts,HF
c1021,4.1513,-5.4294,Fibroblasts,Control
c1022,2.8953,-7.2805,Fibroblasts,Control
c1023,0.9525,-4.9819,Fibroblasts,Control
c1024,4.4198,-5.6793,Fibroblasts,HF
c1025,5.7445,-4.8012,Fibroblasts,Control
c1026,8.47,-5.7432,Fibroblasts,Control
c1027,3.0529,-4.0695,Fibroblasts,Control
c1028,2.5362,-4.3985,Fibroblasts,HF
c1029,-0.3343,-6.2477,Fibroblasts,Control
c1030,5.9754,-5.5964,Fibroblasts,Control
c1031,2.9828,-6.0852,Fibroblasts,Control
c1032,-0.3896,-5.0818,Fibroblasts,HF
c1033,2.3715,-2.1447,Fibroblasts,Control
c1034,0.0578,-4.5534,Fibroblasts,Control
c1035,7.3029,-4.4593,Fibroblasts,Control
c1036,4.0458,-5.9496,Fibroblasts,HF
c1037,1.9596,-3.9575,Fibroblasts,Control
c1038,-0.0994,-5.4058,Fibroblasts,Control
c1039,4.9244,-2.0363,Fibroblasts,Control
c1040,5.9082,-5.1997,Fibroblasts,HF
c1041,0.6021,-3.7216,Fibroblasts,Control
c1042,0.5474,-1.8421,Fibroblasts,Control
c1043,4.131,-6.2068,Fibroblasts,Control
c1044,1.1373,-6.0556,Fibroblasts,HF
c1045,2.5119,-3.0226,Fibroblasts,Control
c1046,3.9488,-4.5104,Fibroblasts,Control
c1047,0.5313,-4.4619,Fibroblasts,Control
c1048,3.7582,-7.2023,Fibroblasts,HF
c1049,1.831,-7.4045,Fibroblasts,Control
c1050,4.8831,-5.1846,Fibroblasts,Control
c1051,1.0697,-5.8813,Fibroblasts,Control
c1052,7.7205,-3.2281,Fibroblasts,HF
c1053,3.7947,-4.6232,Fibroblasts,Control
c1054,2.7777,-5.8108,Fibroblasts,Control
c1055,4.2083,-6.0537,Fibroblasts,Control
c1056,1.5993,-7.0984,Fibroblasts,HF
c1057,-4.1371,-5.0657,Fibroblasts,Control
c1058,0.3198,-6.0736,Fibroblasts,Control
c1059,1.1267,-5.4653,Fibroblasts,Control
c1060,-0.0457,-4.446,Fibroblasts,HF
c1061,-4.0064,-6.4885,Fibroblasts,Control
c1062,-3.8408,-5.7398,Fibroblasts,Control
c1063,6.101,-4.5063,Fibroblasts,Control
c1064,5.0248,-8.4108,Fibroblasts,HF
c1065,3.2754,-5.6778,Fibroblasts,Control
c1066,3.3485,-3.9143,Fibroblasts,Control
c1067,5.4242,-1.4224,Fibroblasts,Control
c1068,-1.3421,-5.1653,Fibroblasts,HF
c1069,2.4472,-3.3995,Fibroblasts,Control
c1070,0.5112,-3.0029,Fibroblasts,Control
c1071,-0.1108,-5.4461,Fibroblasts,Control
c1072,2.6466,-4.1761,Fibroblasts,HF
c1073,3.706,-5.4528,Fibroblasts,Control
c1074,3.8754,-5.4486,Fibroblasts,Control
c1075,3.958,-3.6469,Fibroblasts,Control
c1076,-0.2971,-5.3314,Fibroblasts,HF
c1077,7.871,-3.7899,Fibroblasts,Control
c1078,-1.5321,-4.6979,Fibroblasts,Control
c1079,3.2093,-6.3651,Fibroblasts,Control
c1080,4.0732,-5.6157,Fibroblasts,HF
c1081,-2.0951,-5.3489,Fibroblasts,Control
c1082,3.9271,-0.4202,Fibroblasts,Control
c1083,3.49,-4.8849,Fibroblasts,Control
c1084,5.1686,-3.6534,Fibroblasts,HF
c1085,7.0775,-5.7103,Fibroblasts,Control
c1086,1.6661,-4.7529,Fibroblasts,Control
c1087,7.7826,-5.8235,Fibroblasts,Control
c1088,5.8488,-4.7443,Fibroblasts,HF
c1089,2.6322,-6.0407,Fibroblasts,Control
c1090,1.1466,-3.7243,Fibroblasts,Control
c1091,5.2048,-1.1369,Fibroblasts,Control
c1092,4.4837,-6.5794,Fibroblasts,HF
c1093,5.0059,-5.5489,Fibroblasts,Control
c1094,2.7152,-6.7551,Fibroblasts,Control
c1095,6.9515,-4.3119,Fibroblasts,Control
c1096,0.8325,-4.5349,Fibroblasts,HF
c1097,3.0735,-4.2454,Fibroblasts,Control
c1098,4.0967,-6.0296,Fibroblasts,Control
c1099,2.9847,-6.6919,Fibroblasts,Control
c1100,2.0673,-4.1463,Fibroblasts,HF
c1101,4.1493,-4.0762,Fibroblasts,Control
c1102,6.1396,-4.262,Fibroblasts,Control
c1103,0.9803,-3.0225,Fibroblasts,Control
c1104,1.9029,-4.2204,Fibroblasts,HF
c1105,1.571,-5.6592,Fibroblasts,Control
c1106,-0.984,-7.054,Fibroblasts,Control
c1107,2.2605,-5.4654,Fibroblasts,Control
c1108,5.3853,-1.2627,Fibroblasts,HF
c1109,1.3907,-5.4669,Fibroblasts,Control
c1110,1.9049,-3.3211,Fibroblasts,Control
c1111,7.2531,-3.9516,Fibroblasts,Control
c1112,0.45,-2.6737,Fibroblasts,HF
c1113,4.9967,-2.3196,Fibroblasts,Control
c1114,-1.2199,-3.7574,Fibroblasts,Control
